unit,actual_rul,predicted_rul_mean,predicted_rul_median,mc_standard_deviation,raw_percentile_05,raw_percentile_95,calibrated_lower_bound,calibrated_upper_bound,interval_width,prediction_error,absolute_error,confidence,health_status,recommendation,actual_inside_interval,ridge_prediction,model_disagreement,disagreement_level,conservative_rul,engine_condition,prediction_trust,review_flag,risk_score,operational_action,condition_priority,review_priority
61,21.0,23.738676071166992,22.926189422607425,5.903453826904297,16.29783821105957,33.416038513183594,13.69363021850586,33.783721923828125,20.090091705322266,2.738676071166992,2.738676071166992,Medium,Warning,Immediate inspection recommended,True,18.446014,5.2926620711669905,Low,13.69363021850586,Critical,High,Not required,89.0450958251953,Inspect immediately and restrict continued operation until the engine condition is verified.,1,3
36,19.0,25.23627471923828,25.10361671447754,6.213656425476074,16.140748977661133,35.34315872192383,14.739860534667969,35.732688903808594,20.992828369140625,6.236274719238281,6.236274719238281,Medium,Warning,Immediate inspection recommended,True,26.226837,0.9905622807617185,Low,14.739860534667969,Critical,High,Not required,88.20811157226562,Inspect immediately and restrict continued operation until the engine condition is verified.,1,3
64,28.0,25.56175994873047,25.379682540893555,5.632777690887451,17.931180953979492,34.05321502685547,15.910568237304688,35.21295166015625,19.30238342285156,-2.4382400512695312,2.4382400512695312,Medium,Warning,Immediate inspection recommended,True,29.152527,3.5907670512695304,Low,15.910568237304688,Critical,High,Not required,87.27154541015625,Inspect immediately and restrict continued operation until the engine condition is verified.,1,3
37,21.0,29.20415306091309,28.896499633789062,6.203084468841553,19.88433074951172,39.62651443481445,18.723121643066406,39.685184478759766,20.96206283569336,8.204153060913086,8.204153060913086,Medium,Warning,Immediate inspection recommended,True,31.299614,2.095460939086909,Low,18.723121643066406,Critical,High,Not required,85.02150268554686,Inspect immediately and restrict continued operation until the engine condition is verified.,1,3
3,69.0,45.19215774536133,43.73155212402344,11.238360404968262,31.488134384155277,62.876277923583984,27.38442039489746,62.99989318847656,35.61547088623047,-23.807842254638672,23.807842254638672,Low,Warning,Plan maintenance soon,False,67.60764,22.415482254638675,High,27.38442039489746,Warning,Low,Required,100.0,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Manual engineering review is required before relying on the predicted RUL.,2,1
43,59.0,61.98923873901367,60.29680633544922,14.614461898803713,41.79142379760742,88.97459411621094,39.269020080566406,84.70945739746094,45.44043731689453,2.989238739013672,2.989238739013672,Low,Monitor,Manual review required,True,77.23249,15.243251260986327,Medium,39.269020080566406,Warning,Low,Required,95.58478393554688,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Manual engineering review is required before relying on the predicted RUL.,2,1
11,97.0,70.99676513671875,68.92129516601562,15.239689826965332,52.33198547363281,99.82161712646484,47.366790771484375,94.62673950195312,47.25994873046875,-26.00323486328125,26.00323486328125,Low,Monitor,Manual review required,False,88.22659,17.22982486328125,Medium,47.366790771484375,Warning,Low,Required,89.1065673828125,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Manual engineering review is required before relying on the predicted RUL.,2,1
40,28.0,29.835649490356445,29.18401336669922,4.783860206604004,22.78763961791992,37.98904037475586,21.419696807861328,38.25160217285156,16.831905364990234,1.835649490356445,1.835649490356445,High,Warning,Plan maintenance soon,True,46.584625,16.748975509643557,Medium,21.419696807861328,Warning,Medium,Recommended,96.86424255371094,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
58,37.0,41.83626937866211,40.85699462890625,8.41260051727295,29.19464683532715,57.28956985473633,28.140226364135746,55.53231048583984,27.3920841217041,4.836269378662109,4.836269378662109,Medium,Warning,Plan maintenance soon,True,57.54653,15.710260621337888,Medium,28.140226364135746,Warning,Medium,Recommended,91.48781890869141,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
46,47.0,40.24383163452149,40.0863151550293,6.825457572937012,30.144609451293945,50.41476058959961,28.857200622558597,51.630462646484375,22.77326202392578,-6.756168365478516,6.756168365478516,Medium,Warning,Plan maintenance soon,True,54.37339,14.129558365478509,Medium,28.857200622558597,Warning,Medium,Recommended,90.91423950195312,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
93,85.0,46.137882232666016,45.05873107910156,8.54531192779541,32.862754821777344,61.6734504699707,32.24873352050781,60.02703094482422,27.778297424316406,-38.862117767333984,38.862117767333984,Medium,Warning,Plan maintenance soon,False,64.06754,17.92965776733398,Medium,32.24873352050781,Warning,Medium,Recommended,88.20101318359376,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
38,50.0,56.492820739746094,52.76765060424805,13.123900413513184,39.60254669189453,87.42523193359375,35.94148254394531,77.04415893554688,41.10267639160156,6.492820739746094,6.492820739746094,Low,Monitor,Manual review required,True,65.538124,9.045303260253903,Low,35.94148254394531,Warning,Medium,Recommended,83.24681396484375,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
84,58.0,67.35094451904297,65.79898071289062,12.675192832946776,50.814754486083984,86.06977081298828,47.45250701904297,87.24938201904297,39.796875,9.350944519042969,9.350944519042969,Low,Monitor,Manual review required,True,76.95627,9.605325480957035,Low,47.45250701904297,Warning,Medium,Recommended,74.03799438476562,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
94,55.0,68.2532730102539,67.8664779663086,12.950618743896484,50.33966064453125,90.71946716308594,47.95407104492188,88.55247497558594,40.59840393066406,13.253273010253906,13.253273010253906,Low,Monitor,Manual review required,True,72.33947,4.0861969897460995,Low,47.95407104492188,Warning,Medium,Recommended,73.6367431640625,Schedule maintenance at the earliest practical opportunity and increase inspection frequency. Engineering review is recommended because the prediction contains elevated uncertainty.,2,2
18,28.0,34.22647857666016,34.78538513183594,6.94493293762207,23.928220748901367,45.75895690917969,22.66600227355957,45.786956787109375,23.120954513549805,6.226478576660156,6.226478576660156,Medium,Warning,Plan maintenance soon,True,38.98146,4.754981423339835,Low,22.66600227355957,Warning,High,Not required,81.86719818115235,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
53,26.0,34.6861457824707,33.719932556152344,6.516461372375488,25.58022117614746,47.74726486206055,23.749128341674805,45.62316131591797,21.874032974243164,8.686145782470703,8.686145782470703,Medium,Warning,Plan maintenance soon,True,37.349792,2.6636462175292976,Low,23.749128341674805,Warning,High,Not required,81.00069732666016,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
52,29.0,37.84391784667969,37.89250946044922,5.262956619262695,29.20358085632324,46.29185485839844,28.73084259033203,46.956993103027344,18.226150512695312,8.843917846679688,8.843917846679688,Medium,Warning,Plan maintenance soon,True,43.377605,5.533687153320315,Low,28.73084259033203,Warning,High,Not required,77.01532592773437,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
32,48.0,58.88612747192383,59.112342834472656,8.318307876586914,46.42985534667969,72.01810455322266,45.32728576660156,72.4449691772461,27.11768341064453,10.886127471923828,10.886127471923828,Medium,Monitor,Increase monitoring frequency,True,58.518112,0.368015471923826,Low,45.32728576660156,Warning,Medium,Not required,70.73817138671876,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
17,50.0,63.07526016235352,63.94937133789063,9.765006065368652,47.87217330932617,78.66915130615234,47.4113655090332,78.7391586303711,31.32779312133789,13.075260162353516,13.075260162353516,Medium,Monitor,Increase monitoring frequency,True,61.56128,1.5139801623535263,Low,47.4113655090332,Warning,Medium,Not required,69.07090759277344,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
62,54.0,51.104400634765625,51.156837463378906,7.351413726806641,40.642913818359375,62.10279083251953,38.95246505737305,63.2563362121582,24.30387115478516,-2.895599365234375,2.895599365234375,Medium,Monitor,Increase monitoring frequency,True,45.856037,5.248363634765624,Low,38.95246505737305,Warning,High,Not required,68.83802795410156,Schedule maintenance at the earliest practical opportunity and increase inspection frequency.,2,3
21,57.0,71.9578628540039,70.6063232421875,13.302353858947754,53.05107116699219,97.4946746826172,51.14685821533203,92.76886749267578,41.62200927734375,14.957862854003906,14.957862854003906,Low,Monitor,Manual review required,True,98.3087,26.350837145996096,High,51.14685821533203,Monitor,Low,Required,94.08251342773437,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
97,82.0,85.17958068847656,82.53366088867188,16.76263427734375,62.06036758422852,120.32550811767578,59.33361053466797,111.02555084228516,51.69194030761719,3.1795806884765625,3.1795806884765625,Low,Healthy,Manual review required,True,98.040405,12.860824311523444,Medium,59.33361053466797,Monitor,Low,Required,84.53311157226562,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
19,87.0,86.95413208007812,85.50729370117188,17.198619842529297,57.87138366699219,116.7305145263672,60.47377014160156,113.43449401855467,52.960723876953125,-0.045867919921875,0.045867919921875,Low,Healthy,Manual review required,True,103.67772,16.72358791992187,Medium,60.47377014160156,Monitor,Low,Required,83.62098388671876,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
13,95.0,81.84764099121094,79.4662857055664,18.72167205810547,55.32159805297852,111.96177673339844,53.151123046875,110.54415893554688,57.39303588867188,-13.152359008789062,13.152359008789062,Low,Healthy,Manual review required,True,80.364136,1.4835049912109355,Low,53.151123046875,Monitor,Low,Required,82.4791015625,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
27,66.0,85.83132934570312,82.26416778564453,17.96575164794922,61.737754821777344,120.8877182006836,58.23473358154297,113.42792510986328,55.19319152832031,19.831329345703125,19.831329345703125,Low,Healthy,Manual review required,True,93.57467,7.743340654296873,Low,58.23473358154297,Monitor,Low,Required,78.41221313476564,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
4,82.0,87.05778503417969,85.36779022216797,16.212989807128906,64.15119171142578,118.70304870605467,62.01158905029297,112.1039810180664,50.09239196777344,5.057785034179688,5.057785034179688,Low,Healthy,Manual review required,True,84.93013,2.127655034179682,Low,62.01158905029297,Monitor,Low,Required,75.39072875976562,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
10,96.0,95.82324981689452,97.31450653076172,16.974716186523438,67.79681396484375,123.11995697021484,69.66868591308594,121.97781372070312,52.30912780761719,-0.1767501831054687,0.1767501831054687,Low,Healthy,Manual review required,True,93.388306,2.434943816894517,Low,69.66868591308594,Monitor,Low,Required,69.26505126953126,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
50,79.0,89.66053771972656,86.02992248535156,15.878825187683104,67.40666198730469,123.1514892578125,65.10057067871094,114.2205047607422,49.11993408203125,10.660537719726562,10.660537719726562,Low,Healthy,Manual review required,True,96.41364,6.753102280273438,Low,65.10057067871094,Monitor,Low,Required,67.91954345703125,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
79,63.0,103.622314453125,107.0448760986328,17.3907470703125,69.74606323242188,125.0,76.86238861083984,125.0,48.13761138916016,40.622314453125,40.622314453125,Low,Healthy,Manual review required,False,92.57232,11.049994453124995,Medium,76.86238861083984,Monitor,Low,Required,65.51008911132813,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
12,124.0,94.92315673828124,93.62736511230467,15.317660331726074,69.26240539550781,121.65293884277344,71.17973327636719,118.66658020019533,47.486846923828125,-29.07684326171875,29.07684326171875,Low,Healthy,Manual review required,False,98.997604,4.07444726171876,Low,71.17973327636719,Monitor,Low,Required,63.05621337890625,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
5,91.0,100.07083892822266,100.7502670288086,16.036100387573242,68.35823822021484,125.0,75.28202819824219,124.85964965820312,49.57762145996094,9.070838928222656,9.070838928222656,Low,Healthy,Manual review required,True,91.751434,8.319404928222653,Low,75.28202819824219,Monitor,Low,Required,59.77437744140625,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
25,125.0,101.4949188232422,103.86920928955078,15.313135147094728,76.6035385131836,125.0,77.7580795288086,125.0,47.241920471191406,-23.50508117675781,23.50508117675781,Low,Healthy,Manual review required,True,109.087234,7.592315176757793,Low,77.7580795288086,Monitor,Low,Required,57.79353637695313,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
15,83.0,102.5234146118164,104.1842803955078,15.376275062561035,75.91474151611328,125.0,78.6947021484375,125.0,46.3052978515625,19.523414611816406,19.523414611816406,Low,Healthy,Manual review required,True,102.473175,0.05023961181640857,Low,78.6947021484375,Monitor,Low,Required,57.044238281249996,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
48,92.0,105.54719543457033,109.52455139160156,17.044635772705078,68.72004699707031,125.0,79.2908935546875,125.0,45.7091064453125,13.547195434570312,13.547195434570312,Low,Healthy,Manual review required,True,97.93152,7.615675434570321,Low,79.2908935546875,Monitor,Low,Required,56.567285156249994,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Manual engineering review is required before relying on the predicted RUL.,3,1
63,72.0,76.35931396484375,74.463623046875,14.22667121887207,58.36980438232422,104.30066680908205,54.20336151123047,98.51526641845705,44.31190490722656,4.35931396484375,4.35931396484375,Low,Monitor,Manual review required,True,91.993515,15.634201035156252,Medium,54.20336151123047,Monitor,Medium,Recommended,75.63731079101564,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Engineering review is recommended because the prediction contains elevated uncertainty.,3,2
98,59.0,72.75190734863281,71.33181762695312,14.330340385437012,52.38334274291992,96.22368621826172,50.445106506347656,95.05870819091795,44.61360168457031,13.751907348632812,13.751907348632812,Low,Monitor,Manual review required,True,77.70619,4.954282651367194,Low,50.445106506347656,Monitor,Medium,Recommended,71.64391479492188,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Engineering review is recommended because the prediction contains elevated uncertainty.,3,2
72,50.0,75.06885528564453,73.23040771484375,13.60015106201172,54.1650619506836,104.27629852294922,53.82453536987305,96.31317138671876,42.4886360168457,25.06885528564453,25.06885528564453,Low,Monitor,Manual review required,False,76.616394,1.5475387143554684,Low,53.82453536987305,Monitor,Medium,Recommended,68.94037170410155,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Engineering review is recommended because the prediction contains elevated uncertainty.,3,2
45,114.0,81.95113372802734,80.40301513671875,14.411015510559082,61.46372985839844,108.0065689086914,59.526947021484375,104.37532043457033,44.84837341308594,-32.048866271972656,32.048866271972656,Low,Healthy,Manual review required,False,73.08087,8.87026372802734,Low,59.526947021484375,Monitor,Medium,Recommended,64.37844238281251,Continue operation with enhanced monitoring and repeat the RUL assessment after additional cycles. Engineering review is recommended because the prediction contains elevated uncertainty.,3,2
78,107.0,115.7142562866211,121.02053833007812,11.662152290344238,93.11353302001952,125.0,97.28987121582033,125.0,27.710128784179688,8.714256286621094,8.714256286621094,Low,Healthy,Manual review required,True,140.1874,24.473143713378903,High,97.28987121582033,Healthy,Low,Required,52.16810302734375,Continue normal operation and routine condition monitoring. Manual engineering review is required before relying on the predicted RUL.,4,1
75,113.0,104.83910369873048,106.2563247680664,15.485983848571776,79.003662109375,125.0,80.85075378417969,125.0,44.14924621582031,-8.160896301269531,8.160896301269531,Low,Healthy,Manual review required,True,100.4414,4.397703698730481,Low,80.85075378417969,Healthy,Low,Recommended,55.31939697265625,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
96,125.0,108.1980209350586,109.57599639892578,15.137218475341797,82.4972152709961,125.0,84.71714782714844,125.0,40.28285217285156,-16.801979064941406,16.801979064941406,Low,Healthy,Manual review required,True,103.31112,4.886900935058591,Low,84.71714782714844,Healthy,Low,Recommended,52.22628173828125,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
8,95.0,106.56942749023438,109.60734558105467,14.401095390319824,84.5127182006836,125.0,84.15966796875,125.0,40.84033203125,11.569427490234377,11.569427490234377,Low,Healthy,Manual review required,True,92.12198,14.447447490234381,Medium,84.15966796875,Healthy,Medium,Recommended,51.672265624999994,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
30,115.0,107.17330169677734,109.274169921875,13.576909065246582,81.63713073730469,125.0,85.96279907226562,125.0,39.037200927734375,-7.826698303222656,7.826698303222656,Low,Healthy,Manual review required,True,96.81391,10.359391696777337,Medium,85.96279907226562,Healthy,Medium,Recommended,50.229760742187494,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
80,90.0,106.2463150024414,107.6090850830078,12.91105842590332,81.54398345947266,125.0,86.00467681884766,125.0,38.99532318115234,16.246315002441406,16.246315002441406,Low,Healthy,Manual review required,True,89.299835,16.946480002441405,Medium,86.00467681884766,Healthy,Medium,Recommended,50.196258544921875,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
70,94.0,107.72946166992188,106.340576171875,13.233113288879396,85.75109100341797,125.0,87.01921081542969,125.0,37.98078918457031,13.729461669921877,13.729461669921877,Low,Healthy,Manual review required,True,92.9908,14.738661669921882,Medium,87.01921081542969,Healthy,Medium,Recommended,49.38463134765625,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
74,125.0,109.74549865722656,112.82220458984376,14.279070854187012,84.71118927001953,125.0,87.51329803466797,125.0,37.48670196533203,-15.254501342773438,15.254501342773438,Low,Healthy,Manual review required,True,95.955,13.790498657226564,Medium,87.51329803466797,Healthy,Medium,Recommended,48.98936157226562,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
44,109.0,109.97644805908205,113.42404174804688,13.42857265472412,83.70513916015625,125.0,88.9817886352539,125.0,36.018211364746094,0.9764480590820312,0.9764480590820312,Low,Healthy,Manual review required,True,97.87547,12.100978059082038,Medium,88.9817886352539,Healthy,Medium,Recommended,47.81456909179687,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
7,91.0,104.52222442626952,104.498779296875,14.008756637573242,79.6156997680664,124.44715118408205,82.683349609375,125.0,42.316650390625,13.522224426269531,13.522224426269531,Low,Healthy,Manual review required,True,99.88128,4.640944426269513,Low,82.683349609375,Healthy,Medium,Recommended,45.8533203125,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
47,125.0,106.15548706054688,108.73847198486328,14.528118133544922,81.72594451904297,125.0,83.56090545654297,125.0,41.43909454345703,-18.844512939453125,18.844512939453125,Low,Healthy,Manual review required,True,108.385574,2.2300869394531304,Low,83.56090545654297,Healthy,Medium,Recommended,45.15127563476562,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
16,84.0,104.7031478881836,105.8967056274414,13.422541618347168,81.97174072265625,125.0,83.7172622680664,125.0,41.2827377319336,20.703147888183597,20.703147888183597,Low,Healthy,Manual review required,True,106.55716,1.8540121118164024,Low,83.7172622680664,Healthy,Medium,Recommended,45.02619018554688,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
29,90.0,105.3461685180664,105.22462463378906,13.513259887695312,84.06360626220703,125.0,84.22827911376953,125.0,40.77172088623047,15.346168518066406,15.346168518066406,Low,Healthy,Manual review required,True,97.80436,7.541808518066404,Low,84.22827911376953,Healthy,Medium,Recommended,44.61737670898438,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
